DEMAND_FORECAST_ID,PRODUCT_ID,SITE_ID,FORECAST_DATE,FORECAST_CREATION_DATE,FORECAST_QUANTITY,FORECAST_TYPE,FORECAST_METHOD,FORECAST_HORIZON,CONFIDENCE_LEVEL,SCENARIO_ID,FISCAL_PERIOD,FISCAL_MONTH,FISCAL_QUARTER,FISCAL_YEAR,UNIT_REVENUE
193,31,4,2024-11-15,2024-07-01,1893,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-NOV,November,Q4,2024,919.99
194,31,4,2024-11-15,2024-07-01,2443,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,919.99
195,31,4,2024-11-15,2024-07-01,1704,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-NOV,November,Q4,2024,919.99
196,31,4,2024-12-15,2024-07-01,2765,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-DEC,December,Q4,2024,919.99
197,31,4,2024-12-15,2024-07-01,3501,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-DEC,December,Q4,2024,919.99
198,31,4,2024-12-15,2024-07-01,2488,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-DEC,December,Q4,2024,919.99
199,31,5,2024-07-15,2024-07-01,1613,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-JUL,July,Q3,2024,919.99
200,31,5,2024-07-15,2024-07-01,1833,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-JUL,July,Q3,2024,919.99
201,31,5,2024-07-15,2024-07-01,1452,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,919.99
202,31,5,2024-08-15,2024-07-01,2570,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-AUG,August,Q3,2024,919.99
203,31,5,2024-08-15,2024-07-01,2922,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-AUG,August,Q3,2024,919.99
204,31,5,2024-08-15,2024-07-01,2313,DEMAND,STATISTICAL,MONTHLY,0.78,3,FY24-AUG,August,Q3,2024,919.99
205,31,5,2024-09-15,2024-07-01,2323,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,919.99
206,31,5,2024-09-15,2024-07-01,2657,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-SEP,September,Q3,2024,919.99
207,31,5,2024-09-15,2024-07-01,2091,DEMAND,STATISTICAL,MONTHLY,0.79,3,FY24-SEP,September,Q3,2024,919.99
208,31,5,2024-10-15,2024-07-01,2997,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-OCT,October,Q4,2024,919.99
209,31,5,2024-10-15,2024-07-01,3852,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-OCT,October,Q4,2024,919.99
210,31,5,2024-10-15,2024-07-01,2698,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-OCT,October,Q4,2024,919.99
211,31,5,2024-11-15,2024-07-01,1319,DEMAND,STATISTICAL,MONTHLY,0.75,1,FY24-NOV,November,Q4,2024,919.99
212,31,5,2024-11-15,2024-07-01,1675,DEMAND,STATISTICAL,MONTHLY,0.82,2,FY24-NOV,November,Q4,2024,919.99
213,31,5,2024-11-15,2024-07-01,1187,DEMAND,STATISTICAL,MONTHLY,0.92,3,FY24-NOV,November,Q4,2024,919.99
214,31,5,2024-12-15,2024-07-01,3422,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-DEC,December,Q4,2024,919.99
215,31,5,2024-12-15,2024-07-01,4398,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-DEC,December,Q4,2024,919.99
216,31,5,2024-12-15,2024-07-01,3080,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,919.99
217,40,3,2024-07-15,2024-07-01,2227,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-JUL,July,Q3,2024,1199.99
218,40,3,2024-07-15,2024-07-01,2554,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,1199.99
219,40,3,2024-07-15,2024-07-01,2004,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-JUL,July,Q3,2024,1199.99
220,40,3,2024-08-15,2024-07-01,865,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-AUG,August,Q3,2024,1199.99
221,40,3,2024-08-15,2024-07-01,994,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-AUG,August,Q3,2024,1199.99
222,40,3,2024-08-15,2024-07-01,778,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,1199.99
223,40,3,2024-09-15,2024-07-01,1207,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-SEP,September,Q3,2024,1199.99
224,40,3,2024-09-15,2024-07-01,1347,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-SEP,September,Q3,2024,1199.99
225,40,3,2024-09-15,2024-07-01,1086,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-SEP,September,Q3,2024,1199.99
226,40,3,2024-10-15,2024-07-01,1481,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-OCT,October,Q4,2024,1199.99
227,40,3,2024-10-15,2024-07-01,1880,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-OCT,October,Q4,2024,1199.99
228,40,3,2024-10-15,2024-07-01,1333,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-OCT,October,Q4,2024,1199.99
229,40,3,2024-11-15,2024-07-01,1799,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-NOV,November,Q4,2024,1199.99
230,40,3,2024-11-15,2024-07-01,2345,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-NOV,November,Q4,2024,1199.99
231,40,3,2024-11-15,2024-07-01,1619,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-NOV,November,Q4,2024,1199.99
232,40,3,2024-12-15,2024-07-01,2154,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-DEC,December,Q4,2024,1199.99
233,40,3,2024-12-15,2024-07-01,2785,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-DEC,December,Q4,2024,1199.99
234,40,3,2024-12-15,2024-07-01,1939,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-DEC,December,Q4,2024,1199.99
235,40,4,2024-07-15,2024-07-01,1776,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-JUL,July,Q3,2024,1199.99
236,40,4,2024-07-15,2024-07-01,2029,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-JUL,July,Q3,2024,1199.99
237,40,4,2024-07-15,2024-07-01,1598,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-JUL,July,Q3,2024,1199.99
238,40,4,2024-08-15,2024-07-01,1133,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-AUG,August,Q3,2024,1199.99
239,40,4,2024-08-15,2024-07-01,1265,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-AUG,August,Q3,2024,1199.99
240,40,4,2024-08-15,2024-07-01,1020,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-AUG,August,Q3,2024,1199.99
241,40,4,2024-09-15,2024-07-01,892,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-SEP,September,Q3,2024,1199.99
242,40,4,2024-09-15,2024-07-01,1023,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-SEP,September,Q3,2024,1199.99
243,40,4,2024-09-15,2024-07-01,803,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-SEP,September,Q3,2024,1199.99
244,40,4,2024-10-15,2024-07-01,2024,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-OCT,October,Q4,2024,1199.99
245,40,4,2024-10-15,2024-07-01,2612,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-OCT,October,Q4,2024,1199.99
246,40,4,2024-10-15,2024-07-01,1822,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-OCT,October,Q4,2024,1199.99
247,40,4,2024-11-15,2024-07-01,1070,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-NOV,November,Q4,2024,1199.99
248,40,4,2024-11-15,2024-07-01,1399,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-NOV,November,Q4,2024,1199.99
249,40,4,2024-11-15,2024-07-01,963,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-NOV,November,Q4,2024,1199.99
250,40,4,2024-12-15,2024-07-01,1616,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-DEC,December,Q4,2024,1199.99
251,40,4,2024-12-15,2024-07-01,2102,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-DEC,December,Q4,2024,1199.99
252,40,4,2024-12-15,2024-07-01,1454,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-DEC,December,Q4,2024,1199.99
253,40,5,2024-07-15,2024-07-01,2408,DEMAND,STATISTICAL,MONTHLY,0.78,1,FY24-JUL,July,Q3,2024,1199.99
254,40,5,2024-07-15,2024-07-01,2659,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-JUL,July,Q3,2024,1199.99
255,40,5,2024-07-15,2024-07-01,2168,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-JUL,July,Q3,2024,1199.99
256,40,5,2024-08-15,2024-07-01,1423,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-AUG,August,Q3,2024,1199.99
257,40,5,2024-08-15,2024-07-01,1633,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-AUG,August,Q3,2024,1199.99
258,40,5,2024-08-15,2024-07-01,1281,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-AUG,August,Q3,2024,1199.99
259,40,5,2024-09-15,2024-07-01,2581,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-SEP,September,Q3,2024,1199.99
260,40,5,2024-09-15,2024-07-01,2842,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-SEP,September,Q3,2024,1199.99
261,40,5,2024-09-15,2024-07-01,2323,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-SEP,September,Q3,2024,1199.99
262,40,5,2024-10-15,2024-07-01,3091,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-OCT,October,Q4,2024,1199.99
263,40,5,2024-10-15,2024-07-01,4005,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-OCT,October,Q4,2024,1199.99
264,40,5,2024-10-15,2024-07-01,2782,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-OCT,October,Q4,2024,1199.99
265,40,5,2024-11-15,2024-07-01,2720,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-NOV,November,Q4,2024,1199.99
266,40,5,2024-11-15,2024-07-01,3534,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-NOV,November,Q4,2024,1199.99
267,40,5,2024-11-15,2024-07-01,2448,DEMAND,STATISTICAL,MONTHLY,0.88,3,FY24-NOV,November,Q4,2024,1199.99
268,40,5,2024-12-15,2024-07-01,705,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-DEC,December,Q4,2024,1199.99
269,40,5,2024-12-15,2024-07-01,942,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-DEC,December,Q4,2024,1199.99
270,40,5,2024-12-15,2024-07-01,635,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-DEC,December,Q4,2024,1199.99
271,50,3,2024-07-15,2024-07-01,948,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-JUL,July,Q3,2024,49.99
272,50,3,2024-07-15,2024-07-01,1088,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-JUL,July,Q3,2024,49.99
273,50,3,2024-07-15,2024-07-01,853,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-JUL,July,Q3,2024,49.99
274,50,3,2024-08-15,2024-07-01,1010,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-AUG,August,Q3,2024,49.99
275,50,3,2024-08-15,2024-07-01,1117,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-AUG,August,Q3,2024,49.99
276,50,3,2024-08-15,2024-07-01,909,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-AUG,August,Q3,2024,49.99
277,50,3,2024-09-15,2024-07-01,1587,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-SEP,September,Q3,2024,49.99
278,50,3,2024-09-15,2024-07-01,1793,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-SEP,September,Q3,2024,49.99
279,50,3,2024-09-15,2024-07-01,1428,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-SEP,September,Q3,2024,49.99
280,50,3,2024-10-15,2024-07-01,2017,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-OCT,October,Q4,2024,49.99
281,50,3,2024-10-15,2024-07-01,2701,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-OCT,October,Q4,2024,49.99
282,50,3,2024-10-15,2024-07-01,1815,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-OCT,October,Q4,2024,49.99
283,50,3,2024-11-15,2024-07-01,1625,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-NOV,November,Q4,2024,49.99
284,50,3,2024-11-15,2024-07-01,2152,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-NOV,November,Q4,2024,49.99
285,50,3,2024-11-15,2024-07-01,1462,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-NOV,November,Q4,2024,49.99
286,50,3,2024-12-15,2024-07-01,1157,DEMAND,STATISTICAL,MONTHLY,0.92,1,FY24-DEC,December,Q4,2024,49.99
287,50,3,2024-12-15,2024-07-01,1478,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-DEC,December,Q4,2024,49.99
288,50,3,2024-12-15,2024-07-01,1041,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-DEC,December,Q4,2024,49.99
289,50,4,2024-07-15,2024-07-01,989,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-JUL,July,Q3,2024,49.99
290,50,4,2024-07-15,2024-07-01,1092,DEMAND,STATISTICAL,MONTHLY,0.81,2,FY24-JUL,July,Q3,2024,49.99
291,50,4,2024-07-15,2024-07-01,890,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-JUL,July,Q3,2024,49.99
292,50,4,2024-08-15,2024-07-01,1154,DEMAND,STATISTICAL,MONTHLY,0.93,1,FY24-AUG,August,Q3,2024,49.99
293,50,4,2024-08-15,2024-07-01,1274,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-AUG,August,Q3,2024,49.99
294,50,4,2024-08-15,2024-07-01,1039,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-AUG,August,Q3,2024,49.99
295,50,4,2024-09-15,2024-07-01,812,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-SEP,September,Q3,2024,49.99
296,50,4,2024-09-15,2024-07-01,896,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-SEP,September,Q3,2024,49.99
297,50,4,2024-09-15,2024-07-01,731,DEMAND,STATISTICAL,MONTHLY,0.86,3,FY24-SEP,September,Q3,2024,49.99
298,50,4,2024-10-15,2024-07-01,1554,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-OCT,October,Q4,2024,49.99
299,50,4,2024-10-15,2024-07-01,2071,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-OCT,October,Q4,2024,49.99
300,50,4,2024-10-15,2024-07-01,1398,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-OCT,October,Q4,2024,49.99
301,50,4,2024-11-15,2024-07-01,2803,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-NOV,November,Q4,2024,49.99
302,50,4,2024-11-15,2024-07-01,3743,DEMAND,STATISTICAL,MONTHLY,0.9,2,FY24-NOV,November,Q4,2024,49.99
303,50,4,2024-11-15,2024-07-01,2522,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-NOV,November,Q4,2024,49.99
304,50,4,2024-12-15,2024-07-01,589,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-DEC,December,Q4,2024,49.99
305,50,4,2024-12-15,2024-07-01,754,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-DEC,December,Q4,2024,49.99
306,50,4,2024-12-15,2024-07-01,530,DEMAND,STATISTICAL,MONTHLY,0.93,3,FY24-DEC,December,Q4,2024,49.99
307,50,5,2024-07-15,2024-07-01,2653,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-JUL,July,Q3,2024,49.99
308,50,5,2024-07-15,2024-07-01,3018,DEMAND,STATISTICAL,MONTHLY,0.86,2,FY24-JUL,July,Q3,2024,49.99
309,50,5,2024-07-15,2024-07-01,2388,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-JUL,July,Q3,2024,49.99
310,50,5,2024-08-15,2024-07-01,1141,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-AUG,August,Q3,2024,49.99
311,50,5,2024-08-15,2024-07-01,1271,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-AUG,August,Q3,2024,49.99
312,50,5,2024-08-15,2024-07-01,1027,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-AUG,August,Q3,2024,49.99
313,50,5,2024-09-15,2024-07-01,2243,DEMAND,STATISTICAL,MONTHLY,0.89,1,FY24-SEP,September,Q3,2024,49.99
314,50,5,2024-09-15,2024-07-01,2512,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-SEP,September,Q3,2024,49.99
315,50,5,2024-09-15,2024-07-01,2019,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-SEP,September,Q3,2024,49.99
316,50,5,2024-10-15,2024-07-01,1050,DEMAND,STATISTICAL,MONTHLY,0.95,1,FY24-OCT,October,Q4,2024,49.99
317,50,5,2024-10-15,2024-07-01,1369,DEMAND,STATISTICAL,MONTHLY,0.93,2,FY24-OCT,October,Q4,2024,49.99
318,50,5,2024-10-15,2024-07-01,945,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-OCT,October,Q4,2024,49.99
319,50,5,2024-11-15,2024-07-01,2563,DEMAND,STATISTICAL,MONTHLY,0.76,1,FY24-NOV,November,Q4,2024,49.99
320,50,5,2024-11-15,2024-07-01,3368,DEMAND,STATISTICAL,MONTHLY,0.78,2,FY24-NOV,November,Q4,2024,49.99
321,50,5,2024-11-15,2024-07-01,2306,DEMAND,STATISTICAL,MONTHLY,0.84,3,FY24-NOV,November,Q4,2024,49.99
322,50,5,2024-12-15,2024-07-01,831,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-DEC,December,Q4,2024,49.99
323,50,5,2024-12-15,2024-07-01,1066,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-DEC,December,Q4,2024,49.99
324,50,5,2024-12-15,2024-07-01,748,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-DEC,December,Q4,2024,49.99
325,60,3,2024-07-15,2024-07-01,2301,DEMAND,STATISTICAL,MONTHLY,0.83,1,FY24-JUL,July,Q3,2024,149.99
326,60,3,2024-07-15,2024-07-01,2618,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-JUL,July,Q3,2024,149.99
327,60,3,2024-07-15,2024-07-01,2071,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-JUL,July,Q3,2024,149.99
328,60,3,2024-08-15,2024-07-01,667,DEMAND,STATISTICAL,MONTHLY,0.84,1,FY24-AUG,August,Q3,2024,149.99
329,60,3,2024-08-15,2024-07-01,759,DEMAND,STATISTICAL,MONTHLY,0.76,2,FY24-AUG,August,Q3,2024,149.99
330,60,3,2024-08-15,2024-07-01,600,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-AUG,August,Q3,2024,149.99
331,60,3,2024-09-15,2024-07-01,959,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-SEP,September,Q3,2024,149.99
332,60,3,2024-09-15,2024-07-01,1092,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,149.99
333,60,3,2024-09-15,2024-07-01,863,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-SEP,September,Q3,2024,149.99
334,60,3,2024-10-15,2024-07-01,2811,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-OCT,October,Q4,2024,149.99
335,60,3,2024-10-15,2024-07-01,3749,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-OCT,October,Q4,2024,149.99
336,60,3,2024-10-15,2024-07-01,2530,DEMAND,STATISTICAL,MONTHLY,0.8,3,FY24-OCT,October,Q4,2024,149.99
337,60,3,2024-11-15,2024-07-01,1689,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-NOV,November,Q4,2024,149.99
338,60,3,2024-11-15,2024-07-01,2207,DEMAND,STATISTICAL,MONTHLY,0.79,2,FY24-NOV,November,Q4,2024,149.99
339,60,3,2024-11-15,2024-07-01,1520,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-NOV,November,Q4,2024,149.99
340,60,3,2024-12-15,2024-07-01,2380,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-DEC,December,Q4,2024,149.99
341,60,3,2024-12-15,2024-07-01,3120,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-DEC,December,Q4,2024,149.99
342,60,3,2024-12-15,2024-07-01,2142,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-DEC,December,Q4,2024,149.99
343,60,4,2024-07-15,2024-07-01,2092,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-JUL,July,Q3,2024,149.99
344,60,4,2024-07-15,2024-07-01,2402,DEMAND,STATISTICAL,MONTHLY,0.77,2,FY24-JUL,July,Q3,2024,149.99
345,60,4,2024-07-15,2024-07-01,1883,DEMAND,STATISTICAL,MONTHLY,0.76,3,FY24-JUL,July,Q3,2024,149.99
346,60,4,2024-08-15,2024-07-01,1138,DEMAND,STATISTICAL,MONTHLY,0.87,1,FY24-AUG,August,Q3,2024,149.99
347,60,4,2024-08-15,2024-07-01,1303,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-AUG,August,Q3,2024,149.99
348,60,4,2024-08-15,2024-07-01,1024,DEMAND,STATISTICAL,MONTHLY,0.94,3,FY24-AUG,August,Q3,2024,149.99
349,60,4,2024-09-15,2024-07-01,906,DEMAND,STATISTICAL,MONTHLY,0.77,1,FY24-SEP,September,Q3,2024,149.99
350,60,4,2024-09-15,2024-07-01,1028,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,149.99
351,60,4,2024-09-15,2024-07-01,815,DEMAND,STATISTICAL,MONTHLY,0.77,3,FY24-SEP,September,Q3,2024,149.99
352,60,4,2024-10-15,2024-07-01,2394,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-OCT,October,Q4,2024,149.99
353,60,4,2024-10-15,2024-07-01,3157,DEMAND,STATISTICAL,MONTHLY,0.91,2,FY24-OCT,October,Q4,2024,149.99
354,60,4,2024-10-15,2024-07-01,2155,DEMAND,STATISTICAL,MONTHLY,0.91,3,FY24-OCT,October,Q4,2024,149.99
355,60,4,2024-11-15,2024-07-01,1908,DEMAND,STATISTICAL,MONTHLY,0.91,1,FY24-NOV,November,Q4,2024,149.99
356,60,4,2024-11-15,2024-07-01,2451,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-NOV,November,Q4,2024,149.99
357,60,4,2024-11-15,2024-07-01,1717,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-NOV,November,Q4,2024,149.99
358,60,4,2024-12-15,2024-07-01,1766,DEMAND,STATISTICAL,MONTHLY,0.88,1,FY24-DEC,December,Q4,2024,149.99
359,60,4,2024-12-15,2024-07-01,2210,DEMAND,STATISTICAL,MONTHLY,0.83,2,FY24-DEC,December,Q4,2024,149.99
360,60,4,2024-12-15,2024-07-01,1590,DEMAND,STATISTICAL,MONTHLY,0.85,3,FY24-DEC,December,Q4,2024,149.99
361,60,5,2024-07-15,2024-07-01,1664,DEMAND,STATISTICAL,MONTHLY,0.94,1,FY24-JUL,July,Q3,2024,149.99
362,60,5,2024-07-15,2024-07-01,1884,DEMAND,STATISTICAL,MONTHLY,0.92,2,FY24-JUL,July,Q3,2024,149.99
363,60,5,2024-07-15,2024-07-01,1498,DEMAND,STATISTICAL,MONTHLY,0.89,3,FY24-JUL,July,Q3,2024,149.99
364,60,5,2024-08-15,2024-07-01,1669,DEMAND,STATISTICAL,MONTHLY,0.79,1,FY24-AUG,August,Q3,2024,149.99
365,60,5,2024-08-15,2024-07-01,1880,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-AUG,August,Q3,2024,149.99
366,60,5,2024-08-15,2024-07-01,1502,DEMAND,STATISTICAL,MONTHLY,0.87,3,FY24-AUG,August,Q3,2024,149.99
367,60,5,2024-09-15,2024-07-01,2860,DEMAND,STATISTICAL,MONTHLY,0.86,1,FY24-SEP,September,Q3,2024,149.99
368,60,5,2024-09-15,2024-07-01,3215,DEMAND,STATISTICAL,MONTHLY,0.84,2,FY24-SEP,September,Q3,2024,149.99
369,60,5,2024-09-15,2024-07-01,2574,DEMAND,STATISTICAL,MONTHLY,0.9,3,FY24-SEP,September,Q3,2024,149.99
370,60,5,2024-10-15,2024-07-01,1448,DEMAND,STATISTICAL,MONTHLY,0.81,1,FY24-OCT,October,Q4,2024,149.99
371,60,5,2024-10-15,2024-07-01,1845,DEMAND,STATISTICAL,MONTHLY,0.94,2,FY24-OCT,October,Q4,2024,149.99
372,60,5,2024-10-15,2024-07-01,1303,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-OCT,October,Q4,2024,149.99
373,60,5,2024-11-15,2024-07-01,1964,DEMAND,STATISTICAL,MONTHLY,0.8,1,FY24-NOV,November,Q4,2024,149.99
374,60,5,2024-11-15,2024-07-01,2546,DEMAND,STATISTICAL,MONTHLY,0.87,2,FY24-NOV,November,Q4,2024,149.99
375,60,5,2024-11-15,2024-07-01,1767,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-NOV,November,Q4,2024,149.99
376,60,5,2024-12-15,2024-07-01,770,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-DEC,December,Q4,2024,149.99
377,60,5,2024-12-15,2024-07-01,988,DEMAND,STATISTICAL,MONTHLY,0.85,2,FY24-DEC,December,Q4,2024,149.99
378,60,5,2024-12-15,2024-07-01,693,DEMAND,STATISTICAL,MONTHLY,0.82,3,FY24-DEC,December,Q4,2024,149.99
379,70,3,2024-07-15,2024-07-01,1029,DEMAND,STATISTICAL,MONTHLY,0.82,1,FY24-JUL,July,Q3,2024,349.99
380,70,3,2024-07-15,2024-07-01,1177,DEMAND,STATISTICAL,MONTHLY,0.89,2,FY24-JUL,July,Q3,2024,349.99
381,70,3,2024-07-15,2024-07-01,926,DEMAND,STATISTICAL,MONTHLY,0.81,3,FY24-JUL,July,Q3,2024,349.99
382,70,3,2024-08-15,2024-07-01,520,DEMAND,STATISTICAL,MONTHLY,0.85,1,FY24-AUG,August,Q3,2024,349.99
383,70,3,2024-08-15,2024-07-01,577,DEMAND,STATISTICAL,MONTHLY,0.8,2,FY24-AUG,August,Q3,2024,349.99
384,70,3,2024-08-15,2024-07-01,468,DEMAND,STATISTICAL,MONTHLY,0.83,3,FY24-AUG,August,Q3,2024,349.99
385,70,3,2024-09-15,2024-07-01,1637,DEMAND,STATISTICAL,MONTHLY,0.9,1,FY24-SEP,September,Q3,2024,349.99
386,70,3,2024-09-15,2024-07-01,1857,DEMAND,STATISTICAL,MONTHLY,0.88,2,FY24-SEP,September,Q3,2024,349.99
